anio_insc;prov_insc;cau_div;dur_mat;edad_hom;p_etnica_hom;niv_insth;area_resh;edad_muj;p_etnica_muj;niv_instm;area_resm
1;Manabí;MUTUO ACUERDO;19;44;6;1;1;1;6;10;11
1;Guayas;MUTUO ACUERDO;12;40;6;3;1;3;6;3;11
1;Manabí;ABANDONO;6;26;6;1;1;1;6;1;11
1;Manabí;MUTUO ACUERDO;5;25;6;1;1;1;6;10;11
1;Manabí;ABANDONO;8;28;6;1;0;1;6;1;11
1;Manabí;MUTUO ACUERDO;20;65;6;1;1;1;6;1;11
1;Manabí;MUTUO ACUERDO;6;26;6;1;0;1;6;1;10
1;Manabí;MUTUO ACUERDO;6;28;6;1;1;1;6;1;11
1;Manabí;AMENAZA CONTRA LA VIDA;27;43;6;7;1;7;6;7;10
1;Manabí;MUTUO ACUERDO;7;40;6;2;1;2;6;1;11
1;Manabí;MUTUO ACUERDO;4;22;6;1;1;1;6;10;11
1;Manabí;ABANDONO;14;44;6;3;1;3;6;1;11
1;Manabí;MUTUO ACUERDO;26;45;6;3;1;3;6;1;11
1;Manabí;MUTUO ACUERDO;30;49;6;2;1;2;6;4;11
1;Manabí;ABANDONO;6;47;6;4;0;4;6;2;10
1;Manabí;ABANDONO;39;63;6;2;1;2;6;4;11
1;Manabí;MUTUO ACUERDO;18;41;6;10;1;10;6;10;11
1;Manabí;MUTUO ACUERDO;0;34;6;1;1;1;6;1;11
1;Manabí;FALTA DE ARMONIA;6;40;6;1;1;1;6;3;10
1;Manabí;ABANDONO;21;58;6;4;1;4;6;4;10
1;Manabí;ABANDONO;2;34;6;2;1;2;6;2;11
1;Manabí;MUTUO ACUERDO;5;25;6;1;1;1;6;1;11
1;Manabí;MUTUO ACUERDO;24;46;6;1;0;1;6;1;10
1;Manabí;MUTUO ACUERDO;14;34;6;2;1;2;6;4;11
1;Manabí;MUTUO ACUERDO;4;25;6;10;1;10;6;1;11
1;Manabí;MUTUO ACUERDO;17;39;6;1;1;1;6;1;11
1;Manabí;MUTUO ACUERDO;11;47;6;4;1;4;6;4;11
1;Manabí;MUTUO ACUERDO;22;47;6;2;1;2;6;4;11
1;Manabí;MUTUO ACUERDO;13;30;6;10;1;10;6;3;11
1;Guayas;MUTUO ACUERDO;3;30;6;3;1;3;6;0;11
1;Guayas;ABANDONO;6;34;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;5;43;6;10;1;10;6;3;11
1;Guayas;MUTUO ACUERDO;7;38;6;10;1;10;6;10;11
1;Guayas;MUTUO ACUERDO;4;34;6;10;1;10;6;10;11
1;Guayas;MUTUO ACUERDO;7;27;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;19;47;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;14;46;6;4;1;4;6;4;11
1;Guayas;MUTUO ACUERDO;23;50;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;4;24;6;1;1;1;6;1;11
1;Guayas;ABANDONO;13;36;6;4;1;4;6;4;11
1;Guayas;MUTUO ACUERDO;23;49;6;1;1;1;7;1;11
1;Guayas;MUTUO ACUERDO;12;42;6;1;1;1;6;1;11
1;Guayas;ABANDONO;38;63;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;13;43;6;4;1;4;6;3;11
1;Guayas;MUTUO ACUERDO;17;47;6;4;1;4;6;4;11
1;Guayas;ABANDONO;17;46;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;32;54;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;15;42;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;15;46;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;25;53;6;3;1;3;6;4;11
1;Guayas;ABANDONO;27;54;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;8;40;6;3;1;3;6;3;11
1;Santa Elena;MUTUO ACUERDO;6;27;6;1;1;1;6;1;11
1;Santa Elena;FALTA DE ARMONIA;18;40;9;1;0;1;9;1;10
1;Guayas;MUTUO ACUERDO;10;36;6;3;1;3;6;4;11
1;Azuay;MUTUO ACUERDO;15;37;6;4;0;4;6;4;10
1;Imbabura;MUTUO ACUERDO;6;30;Afroecuatoriano/Afrodescendiente;1;0;1;1;2;11
1;Imbabura;MUTUO ACUERDO;29;51;6;4;0;4;6;4;10
1;Imbabura;MUTUO ACUERDO;14;47;6;3;1;3;6;3;11
1;Imbabura;FALTA DE ARMONIA;8;42;6;4;0;4;6;2;10
1;Imbabura;MUTUO ACUERDO;11;51;6;3;1;3;6;10;11
1;Imbabura;MUTUO ACUERDO;2;33;Afroecuatoriano/Afrodescendiente;4;0;4;1;4;10
1;Imbabura;MUTUO ACUERDO;11;49;6;3;1;3;6;3;11
1;Imbabura;MUTUO ACUERDO;10;33;6;3;0;3;6;1;10
1;Imbabura;MUTUO ACUERDO;8;29;6;1;1;1;6;1;11
1;Carchi;MUTUO ACUERDO;18;38;Montubio;4;1;4;3;4;11
1;Carchi;ABANDONO;19;46;6;4;1;4;6;4;11
1;Carchi;MUTUO ACUERDO;22;48;6;10;1;10;6;1;11
1;Carchi;ABANDONO;19;49;6;4;1;4;6;4;11
1;Carchi;ABANDONO;43;67;6;4;1;4;6;4;11
1;Carchi;ABANDONO;5;29;6;10;1;10;6;10;11
1;Carchi;MUTUO ACUERDO;6;50;6;4;0;4;6;4;10
1;Carchi;MUTUO ACUERDO;28;47;6;2;1;2;6;1;11
1;Carchi;MUTUO ACUERDO;22;46;6;4;1;4;6;4;11
1;Carchi;MUTUO ACUERDO;25;51;6;1;0;1;6;1;11
1;Carchi;MUTUO ACUERDO;25;49;9;0;1;0;9;0;11
1;Carchi;ABANDONO;7;27;9;0;1;0;9;0;11
1;Carchi;MUTUO ACUERDO;2;26;9;0;1;0;9;0;11
1;Carchi;MUTUO ACUERDO;23;42;6;4;1;4;6;2;11
1;Carchi;MUTUO ACUERDO;5;68;9;2;1;2;9;2;11
1;Imbabura;FALTA DE ARMONIA;27;51;6;4;1;4;6;4;11
1;Imbabura;ABANDONO;3;31;6;3;1;3;6;2;10
1;Imbabura;FALTA DE ARMONIA;22;49;Afroecuatoriano/Afrodescendiente;3;1;3;1;4;11
1;Imbabura;ABANDONO;26;45;6;4;1;4;6;4;11
1;Imbabura;FALTA DE ARMONIA;2;50;6;10;1;10;6;10;11
1;Imbabura;FALTA DE ARMONIA;15;49;6;3;1;3;6;3;11
1;Imbabura;ABANDONO;17;41;6;4;1;4;6;4;11
1;Imbabura;MUTUO ACUERDO;1;36;6;3;1;3;6;4;11
1;Imbabura;ABANDONO;11;41;Afroecuatoriano/Afrodescendiente;4;1;4;1;2;11
1;Imbabura;MUTUO ACUERDO;19;55;6;3;1;3;6;3;11
1;Imbabura;MUTUO ACUERDO;6;31;6;3;1;3;6;1;11
1;Imbabura;ABANDONO;29;52;6;4;1;4;6;4;11
1;Imbabura;MUTUO ACUERDO;14;37;6;4;1;4;6;4;11
1;Imbabura;MUTUO ACUERDO;37;66;6;7;1;7;6;7;11
1;Imbabura;ABANDONO;6;54;6;10;1;10;6;4;11
1;Imbabura;MUTUO ACUERDO;4;26;Afroecuatoriano/Afrodescendiente;7;1;7;1;7;11
1;Imbabura;ABANDONO;13;42;9;4;1;4;9;4;11
1;Imbabura;ABANDONO;5;38;6;4;1;4;6;2;11
1;Imbabura;MUTUO ACUERDO;13;41;6;4;1;4;6;4;11
1;Imbabura;MUTUO ACUERDO;19;53;6;1;1;1;6;10;11
1;Imbabura;ABANDONO;6;37;6;4;1;4;6;2;11
1;Imbabura;MUTUO ACUERDO;14;49;6;3;1;3;6;3;11
1;Imbabura;MUTUO ACUERDO;2;34;6;10;1;10;6;10;11
1;Esmeraldas;FALTA DE ARMONIA;52;72;4;2;1;2;4;2;11
1;Esmeraldas;FALTA DE ARMONIA;3;41;6;10;1;10;6;10;11
1;Esmeraldas;FALTA DE ARMONIA;0;29;6;1;1;1;6;1;11
1;Esmeraldas;FALTA DE ARMONIA;18;48;6;1;1;1;6;3;11
1;Esmeraldas;FALTA DE ARMONIA;22;48;6;3;1;3;6;10;11
1;Esmeraldas;FALTA DE ARMONIA;12;47;6;1;1;1;4;1;11
1;Esmeraldas;FALTA DE ARMONIA;14;39;6;10;1;10;6;1;11
1;Esmeraldas;FALTA DE ARMONIA;6;28;6;2;1;2;6;1;11
1;Esmeraldas;FALTA DE ARMONIA;29;79;6;3;1;3;6;1;11
1;Esmeraldas;FALTA DE ARMONIA;24;51;6;10;1;10;6;10;11
1;Esmeraldas;FALTA DE ARMONIA;9;42;6;10;1;10;6;10;11
1;Esmeraldas;FALTA DE ARMONIA;2;39;7;1;1;1;6;10;11
1;Esmeraldas;FALTA DE ARMONIA;8;37;6;3;1;3;6;1;11
1;Esmeraldas; DESCONOCIDO;26;62;6;4;1;4;6;4;11
1;Esmeraldas;FALTA DE ARMONIA;13;36;6;1;1;1;6;1;11
1;Esmeraldas;FALTA DE ARMONIA;7;50;4;10;1;10;6;10;11
1;Esmeraldas; DESCONOCIDO;10;60;Montubio;10;1;10;3;10;11
1;Esmeraldas;FALTA DE ARMONIA;15;51;6;1;1;1;6;2;11
1;Esmeraldas;FALTA DE ARMONIA;16;38;6;10;1;10;6;1;11
1;Esmeraldas;FALTA DE ARMONIA;6;42;9;2;1;2;4;3;11
1;Esmeraldas;FALTA DE ARMONIA;47;66;6;1;1;1;9;2;11
1;Esmeraldas;FALTA DE ARMONIA;3;22;5;2;1;2;6;2;11
1;Esmeraldas;FALTA DE ARMONIA;2;37;6;1;1;1;6;10;11
1;Esmeraldas;FALTA DE ARMONIA;18;54;4;2;1;2;4;1;11
1;Esmeraldas;FALTA DE ARMONIA;19;48;6;2;0;2;6;4;11
1;Esmeraldas;FALTA DE ARMONIA;1;65;6;1;1;1;9;1;11
1;Esmeraldas;FALTA DE ARMONIA;12;37;6;1;1;1;6;10;11
1;Imbabura;ABANDONO;27;55;6;3;1;3;6;4;11
1;Imbabura;FALTA DE ARMONIA;31;54;6;4;1;4;6;4;11
1;Sucumbíos;MUTUO ACUERDO;12;34;9;1;1;1;9;1;11
1;Sucumbíos;MUTUO ACUERDO;12;41;9;10;1;10;9;10;11
1;Sucumbíos;MUTUO ACUERDO;13;48;6;4;1;4;6;2;11
1;Sucumbíos;MUTUO ACUERDO;22;50;9;2;1;2;9;10;11
1;Sucumbíos;ABANDONO;12;40;9;1;1;1;9;1;11
1;Sucumbíos;ABANDONO;13;43;9;3;1;3;9;1;10
1;Sucumbíos;MUTUO ACUERDO;12;35;9;1;0;1;9;0;11
1;Sucumbíos;MUTUO ACUERDO;17;38;9;1;1;1;9;2;11
1;Imbabura;FALTA DE ARMONIA;42;63;6;4;0;4;6;4;10
1;Carchi;MUTUO ACUERDO;18;44;6;3;1;3;6;4;11
1;Pichincha;MUTUO ACUERDO;10;34;6;10;1;10;6;10;11
1;Pichincha;ABANDONO;2;27;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;7;26;6;1;1;1;6;1;11
1;Pichincha;FALTA DE ARMONIA;39;70;6;10;1;10;6;1;11
1;Pichincha;MUTUO ACUERDO;12;52;6;10;1;10;6;1;10
1;Pichincha;MUTUO ACUERDO;26;50;6;1;1;1;6;10;11
1;Los Ríos;MUTUO ACUERDO;26;65;6;1;1;1;6;1;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;33;59;6;1;1;1;6;10;11
1;Pichincha;MUTUO ACUERDO;32;51;6;2;1;2;6;2;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;26;52;6;1;1;1;6;1;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;16;45;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;26;55;6;10;0;10;6;1;10
1;Pichincha;MUTUO ACUERDO;7;26;6;2;1;2;6;1;11
1;Pichincha;MUTUO ACUERDO;1;31;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;2;46;6;1;1;1;6;1;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;2;29;6;1;1;1;6;1;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;27;50;6;4;1;4;6;4;11
1;Santa Elena;ABANDONO;2;38;9;1;1;1;9;10;11
1;Guayas;ABANDONO;38;61;6;1;1;1;6;1;11
1;Pichincha;ABANDONO;30;55;6;3;1;3;6;10;11
1;Pichincha;MUTUO ACUERDO;7;57;6;10;1;10;6;3;11
1;Guayas;MUTUO ACUERDO;12;42;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;23;47;6;3;1;3;6;3;11
1;Pichincha;MUTUO ACUERDO;3;33;6;1;1;1;6;2;11
1;Pichincha;MUTUO ACUERDO;8;39;9;4;1;4;6;2;11
1;Guayas; DESCONOCIDO;12;39;6;1;1;1;6;1;11
1;Los Ríos;MUTUO ACUERDO;22;52;6;1;1;1;6;0;11
1;Guayas;MUTUO ACUERDO;3;28;6;1;1;1;6;10;10
1;Guayas;ABANDONO;9;41;6;0;1;0;6;2;11
1;Los Ríos;MUTUO ACUERDO;1;40;6;1;0;1;6;1;10
1;Los Ríos;MUTUO ACUERDO;7;34;6;10;1;10;6;1;11
1;Pichincha;MUTUO ACUERDO;4;36;6;2;0;2;6;10;10
1;Pichincha;ABANDONO;6;31;6;2;0;2;6;2;10
1;Guayas;MUTUO ACUERDO;3;29;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;33;55;6;2;0;2;6;2;10
1;Pichincha;MUTUO ACUERDO;23;46;6;3;1;3;7;1;11
1;Pichincha;MUTUO ACUERDO;6;33;6;2;1;2;6;2;11
1;Guayas;MUTUO ACUERDO;24;68;6;10;1;10;6;3;11
1;Pichincha;FALTA DE ARMONIA;22;52;6;2;1;2;6;1;11
1;Guayas;MUTUO ACUERDO;22;42;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;9;38;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;23;46;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;22;44;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;10;31;6;3;1;3;6;1;11
1;Guayas;MUTUO ACUERDO;7;47;6;3;1;3;9;2;11
1;Guayas; DESCONOCIDO;23;53;6;3;1;3;6;3;11
1;Bolívar;MUTUO ACUERDO;34;53;6;8;1;8;7;10;11
1;Guayas;MUTUO ACUERDO;4;44;6;10;1;10;6;4;11
1;Guayas;MUTUO ACUERDO;38;56;6;3;1;3;9;0;11
1;Guayas;MUTUO ACUERDO;27;52;6;3;1;3;9;0;11
1;Guayas;MUTUO ACUERDO;14;38;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;32;54;6;3;1;3;6;3;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;9;29;6;2;1;2;6;2;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;3;22;6;1;1;1;6;1;11
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;30;53;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;12;36;5;1;1;1;5;1;11
1;Guayas;MUTUO ACUERDO;3;30;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;26;49;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;20;48;6;3;1;3;6;10;11
1;Guayas;ABANDONO;16;49;6;3;1;3;6;3;11
1;Pichincha;MUTUO ACUERDO;17;42;6;2;1;2;6;1;11
1;Pichincha;MUTUO ACUERDO;4;35;6;10;1;10;6;3;11
1;Pichincha;ABANDONO;15;49;6;2;1;2;9;10;11
1;Pichincha;MUTUO ACUERDO;5;31;6;10;1;10;6;10;11
1;Sucumbíos;ABANDONO;3;24;6;2;1;2;6;2;11
1;Pastaza;ABANDONO;3;45;6;1;1;1;6;5;11
1;Chimborazo;MUTUO ACUERDO;10;31;6;1;1;1;6;1;11
1;Chimborazo;ABANDONO;20;39;6;3;1;3;6;3;11
1;Chimborazo;ABANDONO;22;43;6;3;1;3;6;4;11
1;Chimborazo;MUTUO ACUERDO;22;41;Afroecuatoriano/Afrodescendiente;3;0;3;1;3;10
1;Chimborazo;ABANDONO;7;31;6;3;1;3;6;3;11
1;Chimborazo;AMENAZA CONTRA LA VIDA;9;38;6;1;1;1;6;1;11
1;Orellana;MUTUO ACUERDO;9;29;6;1;1;1;6;1;11
1;Pastaza;MUTUO ACUERDO;1;73;6;4;1;4;6;4;11
1;Pastaza;FALTA DE ARMONIA;5;47;6;2;1;2;6;10;10
1;Pastaza;ABANDONO;30;52;6;10;1;10;6;2;11
1;Pastaza;ABANDONO;31;57;6;4;1;4;6;2;11
1;Napo;FALTA DE ARMONIA;21;43;6;1;1;1;6;1;11
1;Napo;ABANDONO;30;49;6;4;1;4;1;3;11
1;Napo;FALTA DE ARMONIA;6;25;6;1;1;1;6;1;11
1;Pastaza;FALTA DE ARMONIA;6;47;6;4;1;4;6;4;11
1;Pastaza;MUTUO ACUERDO;11;52;6;3;1;3;1;4;11
1;Pastaza;MUTUO ACUERDO;13;32;6;4;1;4;6;10;11
1;Pastaza;MUTUO ACUERDO;8;40;6;3;1;3;6;10;11
1;Pichincha;ABANDONO;23;46;6;1;1;1;6;1;11
1;Pichincha;FALTA DE ARMONIA;17;41;6;4;1;4;6;4;11
1;Pichincha;ABANDONO;30;49;6;1;1;1;6;1;11
1;Pichincha;ABANDONO;7;30;6;2;1;2;6;2;11
1;Pichincha;ABANDONO;23;45;6;1;1;1;6;3;11
1;Pichincha;ABANDONO;4;34;6;1;0;1;6;10;11
1;Pichincha;MUTUO ACUERDO;3;34;6;10;1;10;6;1;11
1;Pichincha; DESCONOCIDO;4;29;6;1;1;1;6;10;11
1;Pichincha;MUTUO ACUERDO;20;38;6;4;0;4;6;3;10
1;Pichincha;MUTUO ACUERDO;8;39;6;2;1;2;6;10;10
1;Pichincha;ABANDONO;23;51;6;1;1;1;6;3;11
1;Pichincha;ABANDONO;27;49;6;10;0;10;6;1;11
1;Pichincha;MUTUO ACUERDO;3;21;6;1;1;1;6;2;11
1;Pichincha;ABANDONO;4;30;6;1;1;1;6;10;11
1;Pichincha;MUTUO ACUERDO;37;59;6;7;1;7;6;4;11
1;Pichincha;MUTUO ACUERDO;18;45;6;4;1;4;6;2;11
1;Pichincha;MUTUO ACUERDO;3;30;6;10;1;10;6;1;11
1;Pichincha;MUTUO ACUERDO;9;50;6;3;1;3;6;1;11
1;Pichincha;MUTUO ACUERDO;15;37;6;3;1;3;6;10;11
1;Pichincha;MUTUO ACUERDO;11;45;6;10;1;10;6;10;11
1;Pichincha;ABANDONO;11;37;6;1;1;1;6;4;11
1;Pichincha;MUTUO ACUERDO;31;65;6;10;1;10;6;10;11
1;Pichincha;ABANDONO;45;70;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;22;46;6;3;1;3;6;2;11
1;Pichincha;ABANDONO;18;62;6;2;1;2;6;2;11
1;Pichincha;MUTUO ACUERDO;25;51;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;16;39;6;10;1;10;6;1;11
1;Pichincha;MUTUO ACUERDO;19;46;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;4;32;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;11;35;6;10;1;10;6;3;11
1;Manabí;MUTUO ACUERDO;19;42;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;32;71;6;10;1;10;6;1;11
1;Pichincha;FALTA DE ARMONIA;16;39;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;26;52;6;3;1;3;6;3;11
1;Pichincha;FALTA DE ARMONIA;9;45;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;2;31;6;4;1;4;6;10;11
1;Pichincha;MUTUO ACUERDO;2;30;6;10;1;10;6;1;11
1;Pichincha;MUTUO ACUERDO;2;32;6;10;1;10;6;10;11
1;Pichincha;ABANDONO;5;32;6;2;1;2;6;10;11
1;Pichincha;ABANDONO;10;37;6;2;1;2;6;1;11
1;Pichincha;ABANDONO;6;28;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;5;27;6;1;1;1;6;1;10
1;Pichincha;ABANDONO;51;82;6;2;1;2;6;4;11
1;Pichincha;MUTUO ACUERDO;10;39;6;3;1;3;6;10;11
1;Pichincha;MUTUO ACUERDO;25;52;6;1;1;1;6;10;11
1;Pichincha;MUTUO ACUERDO;2;34;6;10;1;10;6;10;11
1;Pichincha;ABANDONO;7;31;6;3;1;3;6;1;11
1;Pichincha;MUTUO ACUERDO;20;42;6;3;1;3;6;2;11
1;Pichincha;MUTUO ACUERDO;7;34;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;20;39;6;2;1;2;6;1;11
1;Pichincha;MUTUO ACUERDO;1;38;6;10;0;10;6;10;10
1;Pichincha;MUTUO ACUERDO;38;66;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;5;32;6;10;1;10;6;10;11
1;Pichincha;FALTA DE ARMONIA;4;40;6;2;1;2;6;2;11
1;Pichincha;MUTUO ACUERDO;41;60;6;10;1;10;6;1;11
1;Pichincha;MUTUO ACUERDO;14;66;5;3;1;3;6;10;11
1;Pichincha;ABANDONO;34;59;6;1;1;1;6;3;11
1;Pichincha;ABANDONO;7;41;6;10;1;10;6;1;11
1;Pichincha;MUTUO ACUERDO;11;42;6;1;1;1;6;3;11
1;Pichincha;ABANDONO;32;56;6;10;1;10;6;1;11
1;Pichincha;MUTUO ACUERDO;40;65;6;10;1;10;6;1;11
1;Pichincha;MUTUO ACUERDO;8;37;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;25;46;6;10;1;10;6;1;11
1;Pichincha;MUTUO ACUERDO;0;35;6;10;1;10;6;10;11
1;Pichincha;ABANDONO;16;36;6;4;0;4;6;1;10
1;Manabí;MUTUO ACUERDO;14;57;6;10;1;10;6;10;11
1;Guayas;MUTUO ACUERDO;1;33;6;10;1;10;6;10;11
1;Los Ríos;MUTUO ACUERDO;11;33;6;1;1;1;6;1;11
1;Santo Domingo de los Tsáchilas;ABANDONO;20;45;6;2;0;2;6;1;10
1;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;23;51;6;4;1;4;6;4;11
1;Manabí;MUTUO ACUERDO;24;50;6;10;1;10;6;10;11
1;Manabí;MUTUO ACUERDO;21;48;6;10;1;10;6;1;11
1;Manabí;ABANDONO;21;56;6;2;1;2;6;4;11
1;Cotopaxi;MUTUO ACUERDO;4;25;6;1;1;1;6;1;11
1;Cotopaxi;ABANDONO;6;26;6;1;1;1;6;1;11
1;Cotopaxi;MUTUO ACUERDO;5;30;6;3;1;3;6;3;11
1;Cotopaxi;MUTUO ACUERDO;24;45;6;3;1;3;6;3;11
1;Cotopaxi;MUTUO ACUERDO;5;34;6;3;1;3;6;3;11
1;Cotopaxi;MUTUO ACUERDO;1;28;6;1;1;1;6;3;11
1;Tungurahua;ABANDONO;3;30;6;3;0;3;6;3;10
1;Tungurahua;MUTUO ACUERDO;9;40;6;3;1;3;6;10;11
1;Tungurahua;MUTUO ACUERDO;25;52;6;3;1;3;6;3;11
1;Tungurahua;ABANDONO;10;33;6;4;0;4;6;3;10
1;Tungurahua;MUTUO ACUERDO;4;27;6;1;1;1;6;1;10
1;Tungurahua;MUTUO ACUERDO;27;53;6;3;1;3;6;3;10
1;Tungurahua;MUTUO ACUERDO;8;57;6;3;1;3;6;3;11
1;Tungurahua;MUTUO ACUERDO;3;29;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;10;42;6;3;1;3;9;3;11
1;Guayas;MUTUO ACUERDO;1;30;6;4;1;4;5;10;11
1;Guayas;MUTUO ACUERDO;13;37;6;3;1;3;6;3;11
1;Tungurahua;ADULTERIO;36;63;6;4;1;4;6;4;11
1;Tungurahua;ABANDONO;2;33;6;3;1;3;6;2;11
1;Guayas;ABANDONO;30;54;6;4;1;4;6;4;11
1;Guayas;MUTUO ACUERDO;8;52;6;3;1;3;6;3;11
1;Guayas;ABANDONO;19;55;6;10;1;10;6;3;11
1;Guayas;ABANDONO;7;33;6;3;1;3;6;3;11
1;Pichincha;ABANDONO;10;48;6;1;1;1;6;2;10
1;Pichincha;MUTUO ACUERDO;16;54;6;7;1;7;6;1;11
1;Tungurahua;MUTUO ACUERDO;32;52;6;4;1;4;6;4;11
1;Tungurahua;ABANDONO;22;40;5;4;1;4;6;4;11
1;Tungurahua;ABANDONO;19;38;6;4;0;4;6;4;10
1;Tungurahua;ABANDONO;24;46;6;3;1;3;6;3;11
1;Tungurahua;ABANDONO;10;35;6;4;1;4;6;3;11
1;Tungurahua;ADULTERIO;19;51;7;3;1;3;6;3;11
1;Tungurahua;ABANDONO;34;63;6;3;1;3;6;3;11
1;Tungurahua;AMENAZA CONTRA LA VIDA;19;49;6;3;1;3;6;3;11
1;Tungurahua;ABANDONO;9;61;5;3;1;3;6;3;11
1;Tungurahua;ADULTERIO;22;48;6;3;1;3;6;10;11
1;Tungurahua;MUTUO ACUERDO;9;31;6;4;1;4;6;2;11
1;Tungurahua;ABANDONO;3;29;6;1;1;1;6;1;11
1;Chimborazo;ADULTERIO;25;49;6;3;1;3;6;3;11
1;Chimborazo;ABANDONO;8;36;6;3;1;3;6;3;11
1;Chimborazo;ABANDONO;20;48;Afroecuatoriano/Afrodescendiente;4;1;4;1;4;11
1;Chimborazo;ABANDONO;10;32;6;10;1;10;6;1;11
1;Chimborazo;MUTUO ACUERDO;17;44;6;1;1;1;6;1;11
1;Chimborazo;ABANDONO;3;20;Afroecuatoriano/Afrodescendiente;2;1;2;1;2;11
1;Guayas;MUTUO ACUERDO;4;29;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;9;53;6;3;1;3;6;10;10
1;Pichincha;MUTUO ACUERDO;5;34;6;10;1;10;6;10;11
1;Pichincha;MUTUO ACUERDO;3;48;6;1;1;1;6;1;11
1;Guayas;MUTUO ACUERDO;8;35;5;3;1;3;6;3;11
1;Pichincha;ABANDONO;9;32;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;27;53;6;1;1;1;6;10;11
1;Pichincha;MUTUO ACUERDO;43;72;6;10;1;10;6;2;10
1;Pichincha;MUTUO ACUERDO;19;60;6;1;1;1;6;10;11
1;Pichincha;ABANDONO;30;54;6;10;1;10;6;1;11
1;Pichincha;MUTUO ACUERDO;4;35;6;10;1;10;6;1;11
1;Pichincha;MUTUO ACUERDO;6;33;6;1;1;1;6;1;11
1;Pichincha;MUTUO ACUERDO;25;51;6;1;1;1;6;3;11
1;Guayas;ABANDONO;44;67;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;24;44;6;3;1;3;5;2;11
1;Guayas;MUTUO ACUERDO;24;49;6;3;1;3;6;3;11
1;Guayas;ABANDONO;20;75;6;4;1;4;6;1;11
1;Pichincha;MUTUO ACUERDO;17;41;6;2;1;2;6;3;11
1;Pichincha;MUTUO ACUERDO;5;48;6;10;1;10;6;1;11
1;Guayas;MUTUO ACUERDO;29;60;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;18;44;6;3;1;3;6;4;11
1;Guayas;MUTUO ACUERDO;14;50;7;4;1;4;5;3;11
1;Guayas;ABANDONO;21;49;6;3;1;3;6;0;11
1;Guayas;ABANDONO;14;40;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;3;27;5;8;1;8;6;2;11
1;Guayas;MUTUO ACUERDO;29;59;6;3;1;3;6;3;11
1;Guayas;ABANDONO;9;71;6;3;1;3;6;3;11
1;Guayas;MUTUO ACUERDO;3;33;6;3;1;3;9;0;11
1;Guayas;MUTUO ACUERDO;13;51;6;11;1;11;6;4;11
